request_id,latency,batch_size,model
f5419fde,5.330552208000881,1,gpt2medium-355m
8701,4.350439625002764,1,gpt2medium-355m
6247,4.350417875000858,1,gpt2medium-355m
e606,4.350403792002908,1,gpt2medium-355m
f33f7e9c,6.610360791997664,8,gpt2-124m
977c73dd,6.588485958000092,8,gpt2-124m
372f0250,6.281918707998557,8,gpt2-124m
b6e7619c,6.101016707998497,8,gpt2-124m
28031820,4.428022874999442,8,gpt2-124m
1483a7f3,3.6974627499985218,8,gpt2-124m
cc601dea,2.6399653329972352,8,gpt2-124m
25807f30,1.7402586249991145,8,gpt2-124m
056a4478,7.808731165998324,5,distilgpt2-124m
16744aee,7.349602916001459,5,distilgpt2-124m
5e2ab95e,6.6325937080000585,5,distilgpt2-124m
687cd93b,4.940165291001904,5,distilgpt2-124m
d9e61d17,2.6811226249992615,5,distilgpt2-124m
e5ec,1.389638125001511,5,distilgpt2-124m
3f19,1.389634915998613,5,distilgpt2-124m
09bc,1.3896326659996703,5,distilgpt2-124m
b79da25f,11.311798625003576,5,gpt2medium-355m
ec0e0470,10.675375125003484,5,gpt2medium-355m
b2a8f4f8,9.849728709003102,5,gpt2medium-355m
81a27905,4.022150584001793,5,gpt2medium-355m
c86b57f5,3.3168319590004103,5,gpt2medium-355m
8da4,3.243562417002977,5,gpt2medium-355m
98e3,3.243544834000204,5,gpt2medium-355m
18a2,3.243533209002635,5,gpt2medium-355m
efdf1573,6.007188125000539,2,gpt2-124m
231b7836,2.4915644580032676,2,gpt2-124m
fbcb,0.9451009580006939,2,gpt2-124m
8a33,0.9450977080014127,2,gpt2-124m
83ff5f55,8.408306083001662,5,gpt2medium-355m
80647729,7.540907208000135,5,gpt2medium-355m
c0c4137f,4.24922483300179,5,gpt2medium-355m
1162cdac,3.6634372910011734,5,gpt2medium-355m
d0ad8dbb,3.5887466249987483,5,gpt2medium-355m
49ed,3.5788545830000658,5,gpt2medium-355m
3407,3.578850958001567,5,gpt2medium-355m
061c,3.5788481250019686,5,gpt2medium-355m
e66e3dcb,7.549253541998041,3,distilgpt2-124m
178c7aa1,6.7530907500004105,3,distilgpt2-124m
258498f2,6.07509379199837,3,distilgpt2-124m
a771,0.7402880419977009,3,distilgpt2-124m
4497b4fc,7.8493325839990575,5,gpt2medium-355m
7bdc3bc4,6.865482499997597,5,gpt2medium-355m
9ef5687d,6.536909791997459,5,gpt2medium-355m
636a3545,5.618139958998654,5,gpt2medium-355m
adbfadd2,4.078593749996799,5,gpt2medium-355m
b6d7,4.009282625000196,5,gpt2medium-355m
de30,4.0092653749998135,5,gpt2medium-355m
8eac,4.009250416998839,5,gpt2medium-355m
94a64332,11.97390224999981,7,gpt2-124m
1de34474,8.780482832997222,7,gpt2-124m
a20e4b4c,7.793565291998675,7,gpt2-124m
17123e7e,5.764208749998943,7,gpt2-124m
3f59c238,5.236017207997065,7,gpt2-124m
94386999,5.222134207997442,7,gpt2-124m
b650e88c,4.681701499997871,7,gpt2-124m
4365,1.3619019580000895,7,gpt2-124m
e17b8dac,7.526052917000925,10,distilgpt2-124m
54458e98,5.6296573340005125,10,distilgpt2-124m
65180d75,5.368946916998539,10,distilgpt2-124m
1734bcc0,4.627797542001645,10,distilgpt2-124m
321137f7,4.466277791998436,10,distilgpt2-124m
e06624a3,4.028418666999642,10,distilgpt2-124m
86f0a85e,3.7688898339984007,10,distilgpt2-124m
d3158389,3.4734796670018113,10,distilgpt2-124m
b6070640,3.1207077090002713,10,distilgpt2-124m
0df59e36,2.8878288339983555,10,distilgpt2-124m
115e,1.2257788749993779,10,distilgpt2-124m
1ad4,1.2257758749983623,10,distilgpt2-124m
7bae,1.2257739589986159,10,distilgpt2-124m
a93b,1.2257722089998424,10,distilgpt2-124m
2b5a,1.2257705420015554,10,distilgpt2-124m
a15b,1.2257688339996093,10,distilgpt2-124m
5f30d1d8,4.603667708997818,1,gpt2medium-355m
bf2f,2.5539954169980774,1,gpt2medium-355m
8546,2.5539922499992826,1,gpt2medium-355m
f2bd,2.553990166998119,1,gpt2medium-355m
60087f80,6.017787417000363,6,gpt2-124m
642da76e,4.769847084000503,6,gpt2-124m
ca2b6c47,3.199636041998019,6,gpt2-124m
77fcf067,2.45995687499817,6,gpt2-124m
14edb88f,2.326284708997264,6,gpt2-124m
8be3ed7f,2.004489791997912,6,gpt2-124m
e627,1.0896005840004364,6,gpt2-124m
8a55,1.0895824170002015,6,gpt2-124m
47c50eb9,5.8454034159985895,2,distilgpt2-124m
a7524571,5.229151083000033,2,distilgpt2-124m
1ea5,0.593509250000352,2,distilgpt2-124m
7118,0.5935048749997804,2,distilgpt2-124m
